"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"543",NA,FALSE,0,NA,2017-11-07 18:53:00,FALSE,NA,"927972170441084928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VexArtist",2,TRUE,FALSE,NA,NA
"544","people with acne prone skin put in overtime for skin care trust me lol",FALSE,0,NA,2017-11-07 18:52:41,FALSE,NA,"927972087456772096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeighAnnSte_",75,TRUE,FALSE,NA,NA
"545","because like whos gonna retweet someone with cystic acne or what brand is gonna repost them issa struggle",FALSE,0,NA,2017-11-07 18:52:26,FALSE,NA,"927972027331432448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeighAnnSte_",46,TRUE,FALSE,NA,NA
"546","acne as soon as you start feeling confident",FALSE,0,NA,2017-11-07 18:52:16,FALSE,NA,"927971983702114304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shiszn",28,TRUE,FALSE,NA,NA
"547","i wish my acne would chill out",FALSE,0,NA,2017-11-07 18:52:06,FALSE,NA,"927971940337422342",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","watarugif",0,FALSE,FALSE,NA,NA
"548","my faces has never been this broke out if anyone has any good suggestions for wat i think is cystic acne slide in my mentions",FALSE,0,NA,2017-11-07 18:51:51,FALSE,NA,"927971880660762624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","liljggl",0,FALSE,FALSE,NA,NA
"549","how to prevent acne after shaving your face",FALSE,0,NA,2017-11-07 18:51:46,FALSE,NA,"927971859701919745",NA,"<a href=""http://amplifr.com"" rel=""nofollow"">Amplifr</a>","imanscape1",0,FALSE,FALSE,NA,NA
"550","ugh i hate acne someone drop their skin care routine for me please id highly appreciate it",FALSE,0,NA,2017-11-07 18:51:24,FALSE,NA,"927971765942390784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","briana_jesus1",0,FALSE,FALSE,NA,NA
"551",NA,FALSE,1,NA,2017-11-07 18:51:23,FALSE,NA,"927971760439545857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_amyrenniee",0,FALSE,FALSE,NA,NA
"552","acne as soon as you start feeling confident",FALSE,0,NA,2017-11-07 18:51:22,FALSE,NA,"927971758086459392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oscariskool99",28,TRUE,FALSE,NA,NA
"553","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:50:16,FALSE,NA,"927971481560190976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emlynmcghee",4262,TRUE,FALSE,NA,NA
"554","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 18:50:15,FALSE,NA,"927971477638565889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarima__",118,TRUE,FALSE,NA,NA
"555","my life was shitty enough before now i have uncontrollable acne",FALSE,0,NA,2017-11-07 18:50:10,FALSE,NA,"927971456054628357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soggy_Apple",0,FALSE,FALSE,NA,NA
"556","bombastic fawn soapacne dry skin lines pimples skin impurities rash collagen growth",FALSE,0,NA,2017-11-07 18:50:03,FALSE,NA,"927971424849063936",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"557","what my acne said as i stared at it in the mirror",FALSE,2,NA,2017-11-07 18:49:44,FALSE,NA,"927971347325599744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChikaJO",0,FALSE,FALSE,NA,NA
"558",NA,FALSE,2,NA,2017-11-07 18:49:15,TRUE,NA,"927971225678295040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichSpace_",2,FALSE,FALSE,NA,NA
"559",NA,FALSE,3,"MakeupForWOC",2017-11-07 18:48:49,TRUE,"924067485569241088","927971114336313345","3950477674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeneSupreme",0,FALSE,FALSE,NA,NA
"560","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:48:15,FALSE,NA,"927970974636507137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mirrururu",4262,TRUE,FALSE,NA,NA
"561",NA,FALSE,1,NA,2017-11-07 18:48:15,FALSE,NA,"927970972799451136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thaliatequila",0,FALSE,FALSE,NA,NA
"562","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:48:04,FALSE,NA,"927970928360902656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannajoyt",4262,TRUE,FALSE,NA,NA
"563","the porepurifyingclaymask byhelps purify and soothe skin that is prone to blemishes and acne shop here",FALSE,7,NA,2017-11-07 18:48:02,TRUE,NA,"927970917698990082",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","lookfantastic",0,FALSE,FALSE,NA,NA
"564","how to treat popped and unpopped pimpleshow to get rid of acne",FALSE,0,NA,2017-11-07 18:47:50,FALSE,NA,"927970869212676096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cleapatrobeauty",0,FALSE,FALSE,NA,NA
"565","acne as soon as you start feeling confident",FALSE,0,NA,2017-11-07 18:47:44,FALSE,NA,"927970841979228162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadkidan",28,TRUE,FALSE,NA,NA
"566","my skin irl vs my skin with makeup its something im so insecure about but im trying to let yall know its okay to ha",FALSE,0,NA,2017-11-07 18:47:35,FALSE,NA,"927970806520582144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justmahia",13,TRUE,FALSE,NA,NA
"567","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:47:08,FALSE,NA,"927970692263481344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","s0mexne",4262,TRUE,FALSE,NA,NA
"568","mic righteous aj tracey diss acne",FALSE,0,"TinieTempah",2017-11-07 18:46:55,FALSE,"852808673365606400","927970639348158470","22086481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeorgeDunlop27",0,FALSE,FALSE,NA,NA
"569","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 18:46:42,FALSE,NA,"927970584251781120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiezzzNikita",118,TRUE,FALSE,NA,NA
"570","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 18:46:34,FALSE,NA,"927970547509682176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Letty16210",118,TRUE,FALSE,NA,NA
"571","my acne has literally destroyed likeof confidence i had i feel like sobbing",FALSE,0,NA,2017-11-07 18:46:33,FALSE,NA,"927970543231528962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maddiecard28",33,TRUE,FALSE,NA,NA
"572","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:46:29,FALSE,NA,"927970529994248193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victoriadippold",4262,TRUE,FALSE,NA,NA
"573","i have so much stress acne ahhhh",FALSE,2,NA,2017-11-07 18:46:18,FALSE,NA,"927970483148083200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shannon3801",1,FALSE,FALSE,NA,NA
"574","true great for acne as well",FALSE,3,"Mnothisnqo",2017-11-07 18:46:18,FALSE,"927970127341080576","927970481491374082","294560268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahlakoLL",0,FALSE,FALSE,NA,NA
"575",NA,FALSE,0,NA,2017-11-07 18:45:57,FALSE,NA,"927970392458670080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_eros_loves_sex",0,FALSE,FALSE,NA,NA
"576","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:45:39,FALSE,NA,"927970318689406977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raniaxdz",4262,TRUE,FALSE,NA,NA
"577","acne as soon as you start feeling confident",FALSE,0,NA,2017-11-07 18:45:28,FALSE,NA,"927970271608410115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sighslikewut",28,TRUE,FALSE,NA,NA
"578","if youre trying to get rid of acne scars try the miracle serum byit helped me",FALSE,0,NA,2017-11-07 18:45:21,FALSE,NA,"927970244437479424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLCosmetic",1,TRUE,FALSE,NA,NA
"579","accutane acts primarily on comedone formation whereas benzoyl peroxide has an effect on both comedones and inflammation acne skincare",FALSE,1,NA,2017-11-07 18:45:10,FALSE,NA,"927970198820401152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VivantSkinCare",0,FALSE,FALSE,NA,NA
"580","rosehips green tea honey amp shea butter soapacne wrinkles dry rash moisturize collagen",FALSE,0,NA,2017-11-07 18:45:04,FALSE,NA,"927970172614344704",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"581","acne as soon as you start feeling confident",FALSE,0,NA,2017-11-07 18:44:44,FALSE,NA,"927970086501089280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Klydevil",28,TRUE,FALSE,NA,NA
"582","acne as soon as you start feeling confident",FALSE,51,NA,2017-11-07 18:44:09,FALSE,NA,"927969942909177856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fIawIess",28,FALSE,FALSE,NA,NA
"583","chef ramses cut up some acne adding them to a pot of boiling ice finally was somehuman flesh along with toast",FALSE,0,NA,2017-11-07 18:43:09,FALSE,NA,"927969691481591809",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","TheOxidizedChef",0,FALSE,FALSE,NA,NA
"584","nigga my eczema and acne act up bc of dairy and processed foods",FALSE,0,NA,2017-11-07 18:43:07,FALSE,NA,"927969680022786048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LITsauce",1,TRUE,FALSE,NA,NA
"585","im here to tell you how good jesus is and empathize with your adult acne thats my purpose",FALSE,1,NA,2017-11-07 18:43:05,FALSE,NA,"927969674305949696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gaildear18",0,FALSE,FALSE,NA,NA
"586","new post new bioclarity before and after storiesdoes it really work for acne",FALSE,1,NA,2017-11-07 18:42:59,FALSE,NA,"927969649735684097",NA,"<a href=""http://skincarerejuvenation.org"" rel=""nofollow"">SkincareRejuvenation.org</a>","SkincareAshley",0,FALSE,FALSE,NA,NA
"587","im so over having acne and stress",FALSE,0,NA,2017-11-07 18:42:22,FALSE,NA,"927969492512190470",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x_judit",17,TRUE,FALSE,NA,NA
"588","do you have a lot of irritation or redness caused by acne try our new soothing tamanu oil toner",FALSE,0,NA,2017-11-07 18:42:19,TRUE,NA,"927969481271455744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StarlightSkin_",0,FALSE,FALSE,NA,NA
"589","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:41:43,FALSE,NA,"927969328644812801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsVianeyV",4262,TRUE,FALSE,NA,NA
"590","this worked wonders on my acne marks and i use tea tree oil on any active breakouts every other day if yo",FALSE,0,NA,2017-11-07 18:41:35,FALSE,NA,"927969295715393536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","filledelasoir",1,TRUE,FALSE,NA,NA
"591","paket acne ms glow by cantik skincare gt free pouch lt",FALSE,0,NA,2017-11-07 18:41:23,FALSE,NA,"927969244503072773",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GreenLoveOlshop",0,FALSE,FALSE,NA,NA
"592","bongs trees clear eyes no acne",FALSE,1,"MakeupByKat_",2017-11-07 18:41:16,FALSE,"927967383536521221","927969216489312258","766088360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilfateezy",0,FALSE,FALSE,NA,NA
"593","removal blackheads and whiteheads for a manhow to remove acne easy part",FALSE,0,NA,2017-11-07 18:41:08,FALSE,NA,"927969180900626432",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SokcheaPhal",0,FALSE,FALSE,NA,NA
"594","my hormonal cystic acne made me feel like i no longer deserve the skincaregod title so here i am leftist wine mom",FALSE,2,NA,2017-11-07 18:41:00,FALSE,NA,"927969148986167297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leftistwinemom",0,FALSE,FALSE,NA,NA
"595",NA,FALSE,0,NA,2017-11-07 18:41:00,FALSE,NA,"927969148419833856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lamyy__",84,TRUE,FALSE,NA,NA
"596","london pollution is giving me acnewhat are you doing to do about this",FALSE,3,NA,2017-11-07 18:40:55,FALSE,NA,"927969128291405824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","e_spelzini",0,FALSE,FALSE,NA,NA
"597","hemp crete soapacne skin abrasion psoriasis eczema flaky skin skin infection rash",FALSE,0,NA,2017-11-07 18:40:02,FALSE,NA,"927968905964015616",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"598","ive fucking had acne since i was likeyears old imand still a goddamn pizza face fuck",FALSE,0,NA,2017-11-07 18:39:17,FALSE,NA,"927968717144821760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smallangryfuck",0,FALSE,FALSE,NA,NA
"599","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:39:05,FALSE,NA,"927968668201504768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","K_TheGreatest96",4262,TRUE,FALSE,NA,NA
"600","not using a moisturizer during acne treatment causes excessive dryness and an increase in oil production",FALSE,0,NA,2017-11-07 18:38:44,FALSE,NA,"927968577440964609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ndianazhar",262,TRUE,FALSE,NA,NA
"601","moroccan goldthe amazing benefits of argan oil for your bodyhair amp skin care tipsaragan oil uses",FALSE,0,NA,2017-11-07 18:38:37,TRUE,NA,"927968549808803840",NA,"<a href=""http://glavportal.net"" rel=""nofollow"">GlavportalNet</a>","glavportal",0,FALSE,FALSE,NA,NA
"602","this worked wonders on my acne marks and i use tea tree oil on any active breakouts every other day",FALSE,3,"filledelasoir",2017-11-07 18:38:27,TRUE,"927950396949065729","927968504841609216","915863364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashgalleon84",1,FALSE,FALSE,NA,NA
"603","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:38:12,FALSE,NA,"927968445357891584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaileySchay",4262,TRUE,FALSE,NA,NA
"604","my esthetician recommended high frequency after my skin cleared up from accutane ive been seeing her",FALSE,1,"tesajayfit",2017-11-07 18:38:08,TRUE,"927943695948644352","927968426710233088","2379536196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasmine_pin",0,FALSE,FALSE,NA,NA
"605","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 18:37:59,FALSE,NA,"927968387317293056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","56yearsyoung",4262,TRUE,FALSE,NA,NA
"606","wanna know more about how to minimize your acne scars check out the link in my bio for a review",FALSE,0,NA,2017-11-07 18:36:56,FALSE,NA,"927968126242668544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MakeupbyMariG",0,FALSE,FALSE,NA,NA
"607","nigga my eczema and acne act up bc of dairy and processed foods",FALSE,4,NA,2017-11-07 18:36:46,FALSE,NA,"927968082609438721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danselord",1,FALSE,FALSE,NA,NA
"608","my acne is so insane rn i apologize to everyone in advanced i didnt know it was possible to be this ugly",FALSE,0,NA,2017-11-07 18:36:38,FALSE,NA,"927968049919127552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilactaylorr",3,TRUE,FALSE,NA,NA
"609","dont ever get fitness advice from a bihh who wears glam makeup at the gym dafuq you like your pores clogged and acne k",FALSE,0,NA,2017-11-07 18:36:35,FALSE,NA,"927968036887203840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naohms",0,FALSE,FALSE,NA,NA
"610","im so upset with my face ive not worn makeup indays and my acne is still flaring like crazy im scared to put anything on it",FALSE,0,NA,2017-11-07 18:36:13,FALSE,NA,"927967943794798592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MegNotEgg",0,FALSE,FALSE,NA,NA
"611","i blame school for my acne",FALSE,0,NA,2017-11-07 18:35:45,FALSE,NA,"927967828891848705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michelleunger4",3,TRUE,FALSE,NA,NA
